,DATE,users,cust_hash_count,sessions,orders,revenue,bounces,entries,exits,Catalog_PI,catalog_clicks,catalog_clicks_1,variant
243948,20170327,1,1,1,0,0.0,0,1,1,9,1,0,Treatment
2033,20170327,1,1,1,0,0.0,0,0,1,1,0,0,Treatment
41148,20170327,1,1,1,0,0.0,0,0,1,3,0,0,Treatment
160257,20170327,1,1,1,0,0.0,0,0,0,5,4,4,Treatment
56354,20170327,1,1,1,0,0.0,0,1,1,5,0,0,Treatment
309217,20170327,1,1,1,0,0.0,0,1,0,1,1,1,Treatment
140889,20170327,1,1,1,0,0.0,0,0,0,0,0,0,Treatment
278817,20170327,1,1,1,0,0.0,1,1,1,1,0,0,Treatment
64651,20170327,1,1,1,0,0.0,0,0,0,2,0,0,Treatment
319569,20170327,1,1,1,0,0.0,0,0,1,4,1,1,Treatment
159051,20170327,1,1,1,0,0.0,0,1,1,2,0,0,Treatment
197164,20170327,1,1,2,0,0.0,0,0,1,15,5,2,Treatment
371794,20170327,1,1,1,0,0.0,0,1,1,18,0,0,Treatment
35762,20170327,1,1,1,0,0.0,0,0,0,13,3,2,Treatment
40345,20170327,1,1,1,0,0.0,0,0,0,0,0,0,Treatment
206158,20170327,1,1,1,0,0.0,0,0,1,4,0,0,Treatment
34138,20170327,1,1,1,1,34.849298,0,1,0,9,1,1,Treatment
101039,20170327,1,1,1,0,0.0,0,0,0,1,0,0,Treatment
372184,20170327,1,1,1,0,0.0,0,0,0,10,1,1,Treatment
22356,20170327,1,1,1,0,0.0,0,0,0,0,0,0,Treatment
315234,20170327,1,1,2,0,0.0,1,2,1,2,0,0,Treatment
281453,20170327,1,1,1,0,0.0,0,0,0,2,0,0,Treatment
63959,20170327,1,1,1,0,0.0,0,1,0,12,2,2,Treatment
224669,20170327,1,1,1,0,0.0,0,1,0,9,0,0,Treatment
103265,20170327,1,1,1,0,0.0,0,0,1,9,2,1,Treatment
2009,20170327,1,1,1,0,0.0,0,1,1,8,0,0,Treatment
268931,20170327,1,1,1,0,0.0,1,1,1,1,0,0,Treatment
1203,20170327,1,1,1,1,144.667614,0,0,1,2,1,1,Treatment
90092,20170327,1,1,1,0,0.0,0,0,1,9,1,0,Treatment
63414,20170327,1,1,2,0,0.0,0,2,1,5,0,0,Treatment
63412,20170327,1,1,1,0,0.0,0,0,0,79,29,5,Treatment
266145,20170327,1,1,1,0,0.0,0,1,1,4,1,1,Treatment
169707,20170327,1,1,1,0,0.0,0,1,0,3,1,1,Treatment
109253,20170327,1,1,2,0,0.0,1,2,2,10,1,0,Treatment
315235,20170327,1,1,1,0,0.0,0,1,0,1,1,1,Treatment
310898,20170327,1,1,1,0,0.0,0,1,1,7,2,0,Treatment
197007,20170327,1,1,1,0,0.0,0,0,1,7,0,0,Treatment
277859,20170327,1,1,2,0,0.0,0,0,1,1,0,0,Treatment
199021,20170327,1,1,1,0,0.0,0,0,1,17,1,0,Treatment
221242,20170327,1,1,1,0,0.0,0,0,0,0,0,0,Treatment
75830,20170327,1,1,1,0,0.0,0,0,1,16,4,2,Control
153669,20170327,1,1,2,0,0.0,1,1,2,30,2,2,Control
75836,20170327,1,1,1,0,0.0,0,0,0,5,1,0,Control
84278,20170327,1,1,2,0,0.0,0,0,0,14,0,0,Control
10762,20170327,1,1,1,0,0.0,0,1,1,10,2,1,Control
125182,20170327,1,1,2,0,0.0,1,2,2,3,1,1,Control
256643,20170327,1,1,1,0,0.0,0,1,1,1,0,0,Control
125176,20170327,1,1,1,0,0.0,0,0,0,2,1,1,Control
192711,20170327,1,1,1,0,0.0,0,1,0,10,2,0,Control
121497,20170327,1,1,1,0,0.0,0,0,0,0,0,0,Control
346130,20170327,1,1,1,0,0.0,0,0,0,0,0,0,Control
294850,20170327,1,1,1,0,0.0,0,1,1,14,4,4,Control
31210,20170327,1,1,1,0,0.0,0,0,0,0,0,0,Control
10596,20170327,1,1,1,0,0.0,0,0,0,1,0,0,Control
192713,20170327,1,1,1,0,0.0,0,0,0,22,14,13,Control
37364,20170327,1,1,1,0,0.0,0,0,1,5,0,0,Control
37367,20170327,1,1,1,0,0.0,0,1,1,2,0,0,Control
123060,20170327,1,1,1,0,0.0,0,0,1,8,6,6,Control
256525,20170327,1,1,1,0,0.0,0,1,0,4,0,0,Control
122519,20170327,1,1,2,1,51.413471,0,1,1,11,1,1,Control
11696,20170327,1,1,1,0,0.0,1,1,1,1,0,0,Control
341462,20170327,1,1,1,0,0.0,0,0,1,1,0,0,Control
11693,20170327,1,1,1,0,0.0,0,0,0,6,0,0,Control
256388,20170327,1,1,1,0,0.0,0,0,0,0,0,0,Control
59826,20170327,1,1,1,0,0.0,0,0,1,46,19,2,Control
124183,20170327,1,1,1,0,0.0,0,0,1,7,0,0,Control
59819,20170327,1,1,1,0,0.0,0,0,1,6,0,0,Control
12742,20170327,1,1,1,0,0.0,0,0,1,6,1,1,Control
11675,20170327,1,1,1,0,0.0,0,0,0,3,1,1,Control
192333,20170327,1,1,1,0,0.0,0,0,0,38,0,0,Control
257589,20170327,1,1,2,0,0.0,0,1,1,31,3,3,Control
257587,20170327,1,1,1,0,0.0,0,1,1,3,0,0,Control
293291,20170327,1,1,2,0,0.0,0,0,0,25,10,2,Control
10591,20170327,1,1,1,0,0.0,0,1,0,11,3,3,Control
30497,20170327,1,1,1,0,0.0,0,0,0,10,5,5,Control
338797,20170327,1,1,1,0,0.0,0,0,1,2,1,1,Control
121847,20170327,1,1,1,0,0.0,0,0,1,8,2,0,Control
354549,20170327,1,1,1,0,0.0,0,0,1,7,1,0,Control
7246,20170327,1,1,1,1,75.076576,0,0,0,40,6,6,Control
149275,20170327,1,1,1,0,0.0,0,1,0,1,1,1,Control
114309,20170327,1,1,1,0,0.0,0,0,1,29,2,1,Control
356776,20170327,1,1,1,0,0.0,0,0,0,0,0,0,Control
357718,20170327,1,1,1,0,0.0,0,1,1,2,0,0,Control
98972,20170327,1,1,1,0,0.0,0,0,0,1,1,1,Control
287665,20170327,1,1,1,0,0.0,1,1,1,1,0,0,Control
85721,20170327,1,1,1,0,0.0,0,1,0,1,0,0,Control
220707,20170327,1,1,1,0,0.0,0,0,1,10,0,0,Control
355891,20170327,1,1,1,0,0.0,0,1,1,12,4,2,Control
299856,20170327,1,1,1,0,0.0,0,0,1,5,1,1,Control
326905,20170327,1,1,1,0,0.0,0,0,0,0,0,0,Control
17659,20170327,1,1,1,0,0.0,0,0,0,15,0,0,Control
327257,20170327,1,1,1,0,0.0,0,1,1,5,2,0,Control
235686,20170327,1,1,1,0,0.0,0,0,1,83,30,24,Control
261720,20170327,1,1,1,0,0.0,0,0,0,0,0,0,Control
185004,20170327,1,1,1,0,0.0,0,0,1,47,14,3,Control
340441,20170327,1,1,2,0,0.0,0,2,2,10,4,4,Control
192696,20170327,1,1,1,0,0.0,0,0,0,0,0,0,Control
241832,20170327,1,1,1,0,0.0,1,1,1,1,0,0,Control
30377,20170327,1,1,1,0,0.0,0,1,1,6,2,2,Control
218772,20170327,1,1,1,0,0.0,0,1,1,2,1,1,Control
115360,20170327,1,1,1,0,0.0,0,1,0,2,1,0,Control
328874,20170327,1,1,1,0,0.0,0,1,1,2,0,0,Control
235658,20170327,1,1,1,0,0.0,0,1,1,5,2,2,Control
65004,20170327,1,1,1,0,0.0,0,0,1,5,0,0,Control
355706,20170327,1,1,1,0,0.0,0,0,1,4,0,0,Control
355679,20170327,1,1,2,0,0.0,0,0,1,20,7,2,Control
65001,20170327,1,1,2,0,0.0,0,0,1,3,0,0,Control
132359,20170327,1,1,1,0,0.0,0,0,0,0,0,0,Control
299336,20170327,1,1,1,0,0.0,0,0,1,4,0,0,Control
38054,20170327,1,1,1,0,0.0,0,0,1,26,5,5,Control
192698,20170327,1,1,2,0,0.0,0,1,1,17,6,3,Control
351192,20170327,1,1,1,0,0.0,0,0,1,2,0,0,Control
335978,20170327,1,1,1,0,0.0,0,0,0,12,9,3,Control
119793,20170327,1,1,1,0,0.0,1,1,1,1,0,0,Control
286952,20170327,1,1,1,0,0.0,0,0,0,79,35,13,Control
360076,20170327,1,1,2,0,0.0,1,2,1,2,0,0,Control
99918,20170327,1,1,1,0,0.0,0,0,0,0,0,0,Control
233104,20170327,1,1,1,0,0.0,0,0,0,3,1,1,Treatment
46523,20170327,1,1,2,0,0.0,0,0,0,4,6,5,Control
263840,20170327,1,1,1,0,0.0,0,0,0,0,0,0,Control
358427,20170327,1,1,1,0,0.0,0,0,0,7,4,4,Control
263841,20170327,1,1,1,0,0.0,0,0,0,0,0,0,Control
5871,20170327,1,1,1,0,0.0,0,0,1,6,2,2,Control
19588,20170327,1,1,1,0,0.0,0,0,1,4,2,2,Control
286034,20170327,1,1,1,0,0.0,0,1,1,3,0,0,Control
358992,20170327,1,1,1,0,0.0,0,0,1,2,0,0,Control
337169,20170327,1,1,1,1,140.612618,0,0,0,13,6,6,Control
60711,20170327,1,1,1,0,0.0,0,1,0,5,1,1,Control
41887,20170327,1,1,1,0,0.0,0,0,1,19,0,0,Control
358430,20170327,1,1,2,0,0.0,0,0,0,0,0,0,Control
325190,20170327,1,1,1,1,58.662986,0,0,1,26,1,1,Control
42036,20170327,1,1,1,0,0.0,0,0,0,9,4,2,Control
55256,20170327,1,1,1,1,139.289636,0,0,0,1,0,0,Control
250667,20170327,1,1,1,0,0.0,0,0,0,4,1,1,Control
32837,20170327,1,1,1,0,0.0,0,0,0,38,16,8,Control
221245,20170327,1,1,1,0,0.0,0,1,1,54,28,18,Control
221195,20170327,1,1,1,0,0.0,0,1,1,4,1,1,Control
53602,20170327,1,1,1,0,0.0,0,0,1,18,9,3,Control
69764,20170327,1,1,1,0,0.0,0,0,0,3,0,0,Control
112643,20170327,1,1,1,0,0.0,0,0,0,31,5,0,Control
233102,20170327,1,1,1,0,0.0,0,1,1,5,2,0,Control
233106,20170327,1,1,1,0,0.0,0,0,0,0,0,0,Control
112645,20170327,1,1,1,0,0.0,0,0,0,3,0,0,Control
263835,20170327,1,1,1,0,0.0,1,1,1,1,0,0,Control
361097,20170327,1,1,1,0,0.0,0,0,1,4,2,2,Control
286958,20170327,1,1,1,0,0.0,0,0,0,1,0,0,Control
287169,20170327,1,1,2,0,0.0,0,0,2,9,1,0,Control
202434,20170327,1,1,1,0,0.0,1,1,1,1,0,0,Control
94466,20170327,1,1,1,0,0.0,0,0,0,12,1,1,Control
202413,20170327,1,1,1,0,0.0,0,0,0,16,2,1,Control
126521,20170327,1,1,1,0,0.0,0,0,1,6,3,1,Control
152515,20170327,1,1,1,0,0.0,0,0,1,2,0,0,Control
236387,20170327,1,1,1,0,0.0,0,0,0,0,0,0,Control
80326,20170327,1,1,1,0,0.0,0,1,1,5,0,0,Control
14858,20170327,1,1,1,0,0.0,0,0,0,3,1,1,Control
119118,20170327,1,1,1,0,0.0,1,1,1,1,0,0,Control
60892,20170327,1,1,1,0,0.0,0,0,0,1,1,1,Control
346692,20170327,1,1,1,0,0.0,1,1,1,1,0,0,Control
214547,20170327,1,1,1,0,0.0,1,1,1,1,0,0,Control
296633,20170327,1,1,1,0,0.0,0,0,1,21,1,0,Control
94129,20170327,1,1,1,0,0.0,0,0,1,12,2,1,Control
254185,20170327,1,1,1,0,0.0,0,1,1,5,0,0,Control
291244,20170327,1,1,1,0,0.0,0,0,0,5,2,2,Control
119780,20170327,1,1,1,0,0.0,0,1,0,3,2,1,Control
119785,20170327,1,1,1,0,0.0,0,0,0,15,8,3,Control
335244,20170327,1,1,1,0,0.0,0,0,1,11,1,0,Control
120587,20170327,1,1,1,0,0.0,0,1,1,2,0,0,Control
258832,20170327,1,1,1,0,0.0,0,0,0,4,0,0,Control
337505,20170327,1,1,2,0,0.0,0,1,0,74,25,11,Control
31535,20170327,1,1,1,0,0.0,0,1,1,2,1,1,Control
259114,20170327,1,1,1,1,53.564663,0,0,0,33,9,9,Control
84668,20170327,1,1,1,0,0.0,0,0,0,0,0,0,Control
336951,20170327,1,1,1,0,0.0,0,1,1,17,5,1,Control
152570,20170327,1,1,1,0,0.0,0,0,1,21,3,0,Control
152571,20170327,1,1,1,0,0.0,0,1,0,5,3,3,Control
276310,20170327,1,1,1,0,0.0,0,0,1,7,0,0,Control
31310,20170327,1,1,1,0,0.0,0,0,1,5,0,0,Control
31321,20170327,1,1,1,0,0.0,0,1,0,6,2,2,Control
31323,20170327,1,1,1,0,0.0,0,1,1,23,3,1,Control
125841,20170327,1,1,1,0,0.0,0,0,1,25,19,5,Control
31335,20170327,1,1,1,0,0.0,0,0,0,6,2,2,Control
60682,20170327,1,1,1,0,0.0,0,1,1,2,0,0,Control
120583,20170327,1,1,1,0,0.0,0,1,1,4,1,1,Control
258834,20170327,1,1,2,0,0.0,0,0,0,29,1,1,Control
276426,20170327,1,1,1,0,0.0,0,1,1,9,6,3,Control
297395,20170327,1,1,1,0,0.0,0,1,1,3,2,2,Control
361775,20170327,1,1,1,0,0.0,0,0,0,2,0,0,Control
332887,20170327,1,1,1,0,0.0,0,1,0,14,1,1,Control
138719,20170327,1,1,1,0,0.0,0,1,1,2,0,0,Control
306522,20170327,1,1,2,0,0.0,0,0,0,4,0,0,Control
109143,20170327,1,1,1,0,0.0,0,0,0,51,16,11,Control
105439,20170327,1,1,1,0,0.0,0,0,0,0,0,0,Control
81030,20170327,1,1,1,0,0.0,0,1,1,4,0,0,Control
227958,20170327,1,1,1,0,0.0,0,1,1,6,1,0,Control
169017,20170327,1,1,1,0,0.0,0,0,0,0,0,0,Control
21485,20170327,1,1,1,0,0.0,0,1,1,2,0,0,Control
266472,20170327,1,1,1,0,0.0,1,1,1,1,0,0,Control
23549,20170327,1,1,1,0,0.0,0,0,0,0,0,0,Control
366861,20170327,1,1,1,1,94.577125,0,0,0,4,0,0,Control
267294,20170327,1,1,1,0,0.0,0,1,1,4,0,0,Control
369775,20170327,1,1,1,0,0.0,0,0,1,1,0,0,Control
51669,20170327,1,1,1,0,0.0,0,0,1,6,2,2,Control
21487,20170327,1,1,1,0,0.0,0,0,1,3,0,0,Control
40033,20170327,1,1,1,0,0.0,0,0,1,1,0,0,Control
208141,20170327,2,1,2,0,0.0,1,1,1,1,0,0,Control
101637,20170327,1,1,1,0,0.0,0,0,1,12,0,0,Control
267274,20170327,1,1,1,0,0.0,0,0,1,2,0,0,Control
160864,20170327,1,1,2,0,0.0,0,1,2,7,2,1,Control
160860,20170327,1,1,1,0,0.0,0,0,0,0,0,0,Control
315610,20170327,1,1,1,0,0.0,0,0,1,6,2,1,Control
247627,20170327,1,1,1,0,0.0,0,1,1,13,5,0,Control
141504,20170327,1,1,1,0,0.0,0,0,0,0,0,0,Control
248197,20170327,1,1,1,0,0.0,0,0,1,3,0,0,Control
2773,20170327,1,1,1,0,0.0,0,0,0,0,0,1,Control
139391,20170327,1,1,1,0,0.0,1,1,1,1,0,0,Control
238388,20170327,1,1,1,0,0.0,0,0,1,15,2,0,Control
268109,20170327,1,1,1,0,0.0,0,0,0,25,7,4,Control
170224,20170327,1,1,1,0,0.0,0,0,0,4,2,2,Control
366551,20170327,1,1,1,0,0.0,0,0,1,14,3,2,Control
101635,20170327,1,1,1,0,0.0,0,1,1,3,2,2,Control
282464,20170327,1,1,1,0,0.0,0,1,1,3,0,0,Control
21467,20170327,1,1,1,0,0.0,0,0,1,6,2,2,Control
309214,20170327,1,1,1,0,0.0,0,0,1,10,7,7,Control
226767,20170327,1,1,1,0,0.0,0,1,0,3,1,0,Control
161850,20170327,1,1,1,0,0.0,0,0,0,0,0,0,Control
320195,20170327,1,1,1,0,0.0,0,1,0,6,2,2,Control
320590,20170327,1,1,2,0,0.0,0,1,2,32,19,11,Control
320591,20170327,1,1,1,0,0.0,0,0,0,0,0,0,Control
163480,20170327,1,1,1,0,0.0,0,0,0,0,0,1,Treatment
322684,20170327,1,1,1,0,0.0,0,0,0,0,0,0,Treatment
197412,20170327,1,1,2,0,0.0,0,1,0,6,1,0,Control
322687,20170327,1,1,1,0,0.0,1,1,1,1,0,0,Treatment
198362,20170327,1,1,1,0,0.0,0,0,0,5,3,3,Treatment
136344,20170327,1,1,1,0,0.0,0,0,1,6,3,3,Treatment
278005,20170327,1,1,1,1,82.100215,0,0,0,4,2,2,Treatment
277863,20170327,1,1,1,0,0.0,0,1,0,1,1,1,Treatment
198038,20170327,1,1,2,0,0.0,0,1,1,11,1,6,Treatment
332883,20170327,1,1,2,0,0.0,0,0,2,38,18,16,Control
46517,20170327,1,1,1,0,0.0,0,0,1,9,1,1,Treatment
237517,20170327,1,1,1,0,0.0,1,1,1,1,0,0,Control
24823,20170327,1,1,1,0,0.0,0,0,1,5,0,0,Control
89244,20170327,1,1,1,0,0.0,0,0,0,3,3,3,Control
234095,20170327,1,1,2,0,0.0,0,1,1,41,2,1,Control
171455,20170327,1,1,1,0,0.0,1,1,1,1,0,0,Control
73186,20170327,1,1,1,0,0.0,0,0,0,0,0,0,Control
161855,20170327,1,1,1,0,0.0,0,1,1,4,1,0,Control
22588,20170327,1,1,1,0,0.0,0,0,0,7,2,0,Control
73692,20170327,1,1,1,0,0.0,0,1,1,2,1,1,Control
104037,20170327,1,1,1,0,0.0,0,0,1,4,0,0,Control
302680,20170327,1,1,1,0,0.0,0,0,0,4,0,0,Control
226610,20170327,1,1,1,0,0.0,0,1,0,1,1,1,Control
35748,20170327,1,1,1,0,0.0,0,1,1,4,0,0,Control
247416,20170327,1,1,1,0,0.0,0,0,1,26,10,1,Control
189815,20170327,1,1,1,0,0.0,0,0,1,28,13,2,Control
197418,20170327,1,1,1,0,0.0,0,1,0,4,2,1,Control
247403,20170327,1,1,1,0,0.0,0,0,1,6,2,1,Control
308198,20170327,1,1,1,0,0.0,0,0,0,6,0,0,Control
2726,20170327,1,1,2,0,0.0,0,0,1,15,2,2,Control
40458,20170327,1,1,1,0,0.0,0,1,1,6,0,0,Control
237527,20170327,1,1,1,0,0.0,0,0,0,5,1,0,Control
49161,20170327,1,1,1,0,0.0,0,0,0,19,5,1,Control
178561,20170327,1,1,1,0,0.0,1,1,1,1,0,0,Control
185008,20170327,1,1,1,0,0.0,0,0,1,8,1,1,Control
116371,20170327,1,1,1,0,0.0,0,0,1,12,3,3,Control
242877,20170327,1,1,2,0,0.0,0,1,0,22,6,4,Control
330492,20170327,1,1,1,0,0.0,0,0,0,0,0,0,Control
49839,20170327,1,1,1,0,0.0,0,0,1,2,0,0,Control
252843,20170327,1,1,1,0,0.0,0,1,0,9,0,0,Control
93385,20170327,1,1,1,0,0.0,0,0,0,4,5,5,Control
331534,20170327,1,1,1,0,0.0,0,0,0,0,0,0,Control
42818,20170327,1,1,1,0,0.0,0,0,1,4,0,0,Control
331553,20170327,1,1,1,0,0.0,0,0,1,3,4,4,Control
289616,20170327,1,1,1,0,0.0,0,0,0,0,0,0,Control
303343,20170327,1,1,1,0,0.0,0,0,1,8,0,0,Control
306692,20170327,1,1,1,0,0.0,0,0,1,12,5,5,Control
178437,20170327,1,1,1,0,0.0,0,0,0,0,0,0,Control
252842,20170327,1,1,1,1,151.00825,0,0,0,16,1,1,Control
261347,20170327,1,1,1,0,0.0,0,0,0,7,0,0,Control
199792,20170327,1,1,3,0,0.0,2,3,3,5,0,0,Control
74804,20170327,1,1,2,0,0.0,0,0,1,7,2,2,Control
271594,20170327,1,1,1,0,0.0,0,0,0,0,0,0,Control
129613,20170327,1,1,1,0,0.0,0,1,1,3,0,0,Control
277127,20170327,1,1,1,0,0.0,1,1,1,1,0,0,Control
71897,20170327,1,1,1,0,0.0,0,0,1,3,0,0,Control
232093,20170327,1,1,1,0,0.0,0,0,0,4,0,0,Control
218936,20170327,1,1,1,0,0.0,0,1,1,4,1,1,Control
128910,20170327,1,1,2,0,0.0,0,1,2,3,1,2,Control
290188,20170327,1,1,1,0,0.0,0,1,1,4,1,1,Control
15564,20170327,1,1,1,0,0.0,0,0,0,12,3,3,Control
128792,20170327,1,1,1,0,0.0,0,1,1,5,2,2,Control
128789,20170327,1,1,2,0,0.0,0,0,2,9,9,9,Control
232108,20170327,1,1,1,0,0.0,0,0,1,3,0,0,Control
151290,20170327,1,1,1,1,12.799588,0,1,0,6,0,0,Control
74808,20170327,1,1,1,0,0.0,1,1,1,1,0,0,Control
304675,20170327,1,1,1,0,0.0,0,0,0,3,2,4,Control
82026,20170327,1,1,1,0,0.0,0,0,1,7,0,0,Control
52340,20170327,1,1,1,0,0.0,0,0,1,8,0,0,Control
209989,20170327,1,1,1,0,0.0,0,0,0,0,0,0,Control
247432,20170327,1,1,1,0,0.0,0,0,0,0,0,0,Control
40207,20170327,1,1,2,0,0.0,0,0,1,25,3,2,Control
225992,20170327,1,1,2,0,0.0,0,0,2,17,0,0,Control
267485,20170327,1,1,1,0,0.0,0,1,0,1,0,0,Control
267479,20170327,1,1,1,0,0.0,0,1,0,3,1,1,Control
169916,20170327,1,1,1,0,0.0,0,1,0,1,0,0,Control
363827,20170327,1,1,1,0,0.0,0,0,0,0,0,0,Control
81411,20170327,1,1,1,0,0.0,0,0,0,0,0,0,Control
81414,20170327,1,1,1,0,0.0,0,0,1,14,4,2,Control
280352,20170327,1,1,1,0,0.0,0,0,0,61,17,11,Control
81412,20170327,1,1,1,0,0.0,0,0,1,14,2,2,Control
227716,20170327,1,1,1,1,80.346994,0,0,0,17,8,8,Control
2886,20170327,1,1,1,0,0.0,0,0,0,2,1,1,Control
82023,20170327,1,1,1,0,0.0,0,0,1,6,0,0,Control
139388,20170327,1,1,1,0,0.0,0,1,1,6,5,0,Control
56366,20170327,1,1,1,0,0.0,0,0,0,1,0,0,Control
90792,20170327,1,1,1,0,0.0,0,1,1,23,4,1,Control
20638,20170327,1,1,1,0,0.0,0,0,0,1,0,0,Control
110142,20170327,1,1,1,0,0.0,0,0,0,0,0,0,Control
56370,20170327,1,1,2,0,0.0,0,0,2,28,11,9,Control
71188,20170327,1,1,1,0,0.0,0,0,1,7,0,0,Control
161189,20170327,1,1,1,0,0.0,0,0,1,3,0,0,Control
142703,20170327,1,1,1,0,0.0,0,0,1,2,1,2,Control
81757,20170327,1,1,1,0,0.0,0,0,0,3,2,2,Control
142754,20170327,1,1,1,0,0.0,0,0,0,0,0,0,Control
372182,20170327,1,1,1,0,0.0,0,0,1,8,0,0,Control
147473,20170327,1,1,1,0,0.0,0,0,0,13,0,0,Control
106791,20170327,1,1,1,0,0.0,0,0,0,28,6,4,Control
181306,20170327,1,1,1,1,23.555544,0,1,0,14,0,0,Control
319568,20170327,1,1,1,0,0.0,0,0,0,4,1,1,Control
159163,20170327,1,1,1,0,0.0,1,1,1,1,0,0,Control
56371,20170327,1,1,1,0,0.0,0,0,1,5,0,0,Control
271233,20170327,1,1,1,0,0.0,1,1,1,1,0,0,Control
270510,20170327,1,1,1,0,0.0,0,0,1,7,1,1,Control
153385,20170328,1,1,1,0,0.0,0,0,1,2,0,0,Treatment
64767,20170328,1,1,1,0,0.0,0,0,1,14,2,0,Treatment
76705,20170328,1,1,1,0,0.0,0,0,1,3,0,0,Treatment
250252,20170328,1,1,1,0,0.0,1,1,1,1,0,0,Treatment
222039,20170328,1,1,1,0,0.0,0,1,1,10,5,2,Treatment
24519,20170328,1,1,1,0,0.0,0,1,1,5,0,0,Treatment
243853,20170328,1,1,1,0,0.0,0,1,1,4,1,1,Treatment
55395,20170328,1,1,1,0,0.0,0,0,0,4,2,0,Treatment
104529,20170328,1,1,1,0,0.0,0,0,1,7,2,2,Treatment
147734,20170328,1,1,1,0,0.0,0,0,1,10,0,0,Treatment
191122,20170328,1,1,1,0,0.0,0,0,1,1,0,0,Treatment
230736,20170328,1,1,1,0,0.0,0,0,1,4,0,0,Treatment
250396,20170328,1,1,1,0,0.0,0,1,1,5,1,1,Treatment
250255,20170328,1,1,1,0,0.0,0,1,1,20,10,9,Treatment
285060,20170328,1,1,1,0,0.0,0,0,1,1,0,0,Treatment
210982,20170328,1,1,1,0,0.0,0,1,1,3,0,0,Treatment
309274,20170328,1,1,1,0,0.0,0,1,1,4,1,0,Treatment
301379,20170328,1,1,1,0,0.0,0,0,0,8,4,4,Treatment
170973,20170328,1,1,1,0,0.0,0,1,0,1,0,0,Treatment
124293,20170328,1,1,2,0,0.0,0,0,2,5,1,1,Treatment
124292,20170328,1,1,1,0,0.0,0,1,1,3,0,0,Treatment
223340,20170328,1,1,1,0,0.0,0,0,1,2,0,0,Treatment
175518,20170328,1,1,1,0,0.0,0,0,1,2,0,0,Treatment
260946,20170328,1,1,1,0,0.0,0,0,1,1,0,0,Treatment
223342,20170328,1,1,2,0,0.0,0,2,1,3,1,1,Treatment
5469,20170328,1,1,1,0,0.0,1,1,1,1,0,0,Treatment
43957,20170328,1,1,1,0,0.0,0,0,0,5,0,0,Treatment
264210,20170328,1,1,1,0,0.0,0,0,0,5,2,1,Treatment
48557,20170328,1,1,1,0,0.0,0,0,1,14,0,0,Treatment
210976,20170328,1,1,1,1,171.72446000000002,0,0,0,7,3,2,Treatment
245538,20170328,1,1,1,0,0.0,1,1,1,1,0,0,Treatment
265701,20170328,1,1,1,0,0.0,1,1,1,1,0,0,Treatment
5465,20170328,1,1,2,0,0.0,0,0,2,12,0,0,Treatment
339059,20170328,1,1,1,0,0.0,0,0,0,4,1,1,Treatment
339063,20170328,1,1,1,0,0.0,0,0,0,21,9,2,Treatment
22447,20170328,1,1,1,0,0.0,1,1,1,1,0,0,Treatment
125186,20170328,1,1,1,0,0.0,1,1,1,1,0,0,Treatment
143568,20170328,1,1,1,0,0.0,0,1,1,7,0,0,Treatment
340567,20170328,1,1,1,0,0.0,0,1,0,5,3,0,Treatment
332420,20170328,1,1,1,0,0.0,0,0,1,13,0,0,Treatment
344119,20170328,1,1,1,0,0.0,0,1,1,4,2,2,Treatment
344118,20170328,1,1,1,0,0.0,0,1,1,3,0,0,Treatment
292232,20170328,1,1,1,0,0.0,0,0,0,2,0,0,Treatment
199116,20170328,1,1,1,0,0.0,0,1,0,1,1,1,Treatment
363032,20170328,1,1,1,0,0.0,0,0,1,14,1,0,Treatment
93116,20170328,1,1,1,0,0.0,0,1,0,6,4,1,Treatment
30117,20170328,1,1,1,1,16.021881,0,0,0,4,1,1,Treatment
154525,20170328,1,1,1,0,0.0,0,0,1,5,0,0,Treatment
28799,20170328,1,1,1,0,0.0,1,1,1,1,0,0,Treatment
152882,20170328,1,1,1,0,0.0,0,1,1,25,0,0,Treatment
358727,20170328,1,1,1,0,0.0,0,0,1,15,2,1,Treatment
263648,20170328,1,1,1,0,0.0,0,0,1,1,0,1,Treatment
185861,20170328,1,1,1,0,0.0,0,0,1,7,1,1,Treatment
363029,20170328,1,1,1,0,0.0,0,0,1,4,3,3,Treatment
112930,20170328,1,1,1,0,0.0,0,1,0,31,2,0,Treatment
112947,20170328,1,1,1,0,0.0,1,1,1,1,0,0,Treatment
112944,20170328,1,1,1,0,0.0,0,0,1,3,0,0,Treatment
278184,20170328,1,1,2,0,0.0,0,2,1,4,0,0,Treatment
48555,20170328,1,1,1,0,0.0,0,0,1,3,0,0,Treatment
360402,20170328,1,1,1,0,0.0,0,1,0,2,2,2,Treatment
147456,20170328,1,1,1,0,0.0,0,0,0,3,0,0,Treatment
48680,20170328,1,1,1,0,0.0,0,0,1,3,2,2,Treatment
45199,20170328,1,1,1,0,0.0,0,0,0,25,1,0,Treatment
58510,20170328,1,1,1,1,91.184935,0,1,0,24,6,6,Treatment
75155,20170328,1,1,1,0,0.0,1,1,1,1,0,0,Treatment
17923,20170328,1,1,1,0,0.0,0,1,1,3,1,1,Treatment
264677,20170328,1,1,1,0,0.0,0,0,1,16,0,0,Treatment
229821,20170328,1,1,1,0,0.0,0,0,1,1,0,0,Treatment
242164,20170328,1,1,1,0,0.0,0,0,1,8,0,0,Treatment
9890,20170328,1,1,1,0,0.0,0,0,0,0,0,0,Treatment
